YEAR,MAKE,MODEL,SECTION,TITLE,DESCRIPTION,IMAGE
2020,Mercedes Benze,GLA SUV,INNOVATION,Virtual eyes on the road. And the driver.,"Every GLA uses radar to help spot hazards in your path, alert you, and even start braking to help reduce collisions. It can alert you if you seem to be getting drowsy behind the wheel. And a rearview camera is standard, too. [9][10][11]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/gla/class-page/non-amg/2020-GLA-SUV-CR-3-6-DR.jpg
2020,Mercedes Benze,GLA SUV,INNOVATION,Makes cruising more comfortable. And parking almost effortless.,"From heavy traffic to tight spaces, advanced options help smooth your way. Active Distance Assist DISTRONICÂ® cruise control can slow, stop and go. Active Parking Assist helps park your GLA expertly. Lane Keeping and Blind Spot Assists are also available.[12][13][14]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/gla/class-page/non-amg/2020-GLA-SUV-CT-3-7-2-DR.jpg
2020,Mercedes Benze,GLA SUV,INNOVATION,Many looks to choose from. Lots of looks you'll get.,"Two styling packages can make your GLA even bolder. The AMG Line Exterior adds 19-inch AMGÂ® multispoke wheels, a sporty brake upgrade and AMG lower body styling. The Night Package renders all that with Gloss Black accents.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/gla/class-page/non-amg/2020-GLA-SUV-CT-1-5-1-DR.jpg
2020,Mercedes Benze,GLB SUV,DESIGN,"Digital cockpit: Within reach, within reason","Standard dual 7-inch or available 10.25-in high-resolution screens present reconfigurable instruments and multimedia visuals with vivid clarity. The central display is a touchscreen, so it's easy to access features, change settings and customize themes.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glb/class-page/2020-GLB-SUV-CT-1-2-DR.jpg
2020,Mercedes Benze,GLB SUV,DESIGN,Multicolor ambience: A hue for every you,"Suit your state of mind, or create a new atmosphere in the GLB cabin, whenever the mood strikes. Available 64-color LED ambient lighting includes multi-hue motifs, as well as dynamic themes that cycle through colors at a soothing pace.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glb/class-page/2020-GLB-SUV-CL-1-3-DR.jpg
2020,Mercedes Benze,GLB SUV,DESIGN,"Timeless appointments: Modern furnishings, finely finished",Supportive seats are appointed in a spectrum of upholstery options. Stylish dash and door trim include two options in natural-grain woods. Aluminum accents in the dash and doors evoke the grab bars of the iconic G-Class.,https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glb/class-page/2020-GLB-SUV-CR-1-4-03-DR.jpg
2020,Mercedes Benze,GLB SUV,VERSATILITY,Multi-position seats: The recline of civilization,"Compact outside, the GLB's accommodations go big: 40/20/40-split 2nd-row seatbacks adjust to seven positions or fold flat. An EASY-ENTRY feature eases access to the available 50/50-split 3rd-row seat. With all the rear seats down, there's room for two and a lot of gear.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glb/class-page/2020-GLB-SUV-CT-2-2-DR.gif
2020,Mercedes Benze,GLB SUV,VERSATILITY,Turbo torque: Boost to go,"The advanced, efficient 2.0L inline-4 engine's twin-scroll turbo pumps up power to 221 hp. With all 258 lb-ft of torque on tap from just 1,800 rpm, you get quick response off the line, and for passing, merging and climbing.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glb/class-page/2020-GLB-SUV-CL-2-3-DR.jpg
2020,Mercedes Benze,GLB SUV,VERSATILITY,"8 speeds, 4 modes: Wide-ranging talent","The clever dual-clutch 8-speed can be an easygoing automatic or a paddle-shifted partner in fun as you wish. With no fewer than four drive modes, DYNAMIC SELECT lets you tune the drivetrain, steering feel, and available adaptive suspension to suit, too.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glb/class-page/2020-GLB-SUV-CR-2-4-DR.jpg
2020,Mercedes Benze,GLB SUV,VERSATILITY,"4MATIC: Confidence on the road, capable off","Available 4MATICÂ® all-wheel drive can vary the front/rear torque split to optimize stability, handling and efficiency based on available grip at each wheel. The GLB 250 4MATIC's rugged engineering includes a loose-surface drive mode, Downhill Speed Regulation, an off-road graphic display, and more. [5]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glb/class-page/2020-GLB-SUV-CL-2-5-DR.jpg
2020,Mercedes Benze,GLB SUV,VERSATILITY,Instant upgrade: Where the going stays easy,"The GLB puts more than adventure in reach. Its low price still packs in luxuries like a power liftgate, power front seat memory and dual climate zones. Upscale options include a giant Panorama roof, a heated steering wheel and ventilated front seats.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glb/class-page/2020-GLB-SUV-CT-2-6-04-DR.jpg
2020,Mercedes Benze,GLB SUV,INNOVATION,"Tell it, touch it, point to it: Your GLB can hear you, and show you the way","Say ""Hey, Mercedes, I'm chilly"" or ""I need a coffee,"" and MBUX listens. You can adjust many cabin features or the available MB Navigation, by speaking naturally. Options include live video with graphic overlays of your next turn, and in-cabin gesture controls. Touchpads on the steering wheel and console let you access the in-dash screens.[6]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glb/class-page/2020-GLB-SUV-CT-3-2-DR.jpg
2020,Mercedes Benze,GLB SUV,INNOVATION,Mercedes me connect: Three words that say it all,"Mercedes me connect makes ownership easy. Access Remote Start or Lock/Unlock, see your vehicle status, or schedule service, all from your phone. Add in-car WiFi for a low monthly rate. Apple CarPlayâ„¢ and Android Auto are standard, too.[7][8]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glb/class-page/2020-GLB-SUV-CT-3-2-DR.jpg
2020,Mercedes Benze,GLB SUV,INNOVATION,"Advanced driver assists: Virtual eyes, actual benefits","Next-generation options help smooth any journey: Change lanes with a tap of a turn signal. Park hands-free. Adaptive cruise can help steer, stop-and-go in traffic, even slow for an offramp. Advanced tech can even help ""cover your ears"" before a crash. [9]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glb/class-page/2020-GLB-SUV-CL-3-4-03-DR.jpg
2020,Mercedes Benze,GLB SUV,INNOVATION,"Form and fun: A variety of styles, all stylish","Crisp, upright lines maximize cabin space and minimize overhangs, for attitude at any latitude. Standard, even sportier AMG Line, and black-accented Night Package styling options each offer a pair of wheel designs, for a total of six choices from 18 to 20 inches. [3][4]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glb/class-page/2020-GLB-SUV-CT-1-5-01-DR.jpg
2020,Mercedes Benze,GLC SUV,DESIGN,"Cutting-edge luxury, tailored to a perfect fit.","Spacious and sensuous, the acclaimed GLC cabin advances in refinement. Trim choices include three natural-grain woods. And every surface rewards your touch, from genuine aluminum switches to a spectrum of hand-fitted upholstery.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/suv/class-page/non-amg/2020-GLC-SUV-CT-1-2-02-DR.jpg
2020,Mercedes Benze,GLC SUV,DESIGN,Driving in high definition.,"A wide array of features deserves a widescreen cockpit. A new 10.25-inch central touchscreen responds to your touch on the console, the steering wheel or itself. A reconfigurable 12.3-inch digital instrument cluster is available, too.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/suv/class-page/non-amg/2020-GLC-SUV-CL-1-3-DR.jpg
2020,Mercedes Benze,GLC SUV,DESIGN,A firm belief in flexibility.,Fashionable is also functional in a GLC. The roomy rear seat folds down in a 40/20/40 split to accommodate all sorts of people-parcel combos. The power liftgate opens to reveal a spacious cargo area with underfloor storage standard. [3],https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/suv/class-page/non-amg/2020-GLC-SUV-CR-1-4-02-DR.jpg
2020,Mercedes Benze,GLC SUV,PERFORMANCE,Rides with refinement. Corners with confidence.,"The fully independent 4-wheel multilink suspension clings to curves yet glides over bumps and is rugged in the rough. Versatile selective damping offers refined comfort, yet firms up instantly in sharp turns.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/suv/class-page/non-amg/2020-GLC-SUV-CT-2-2-DR.jpg
2020,Mercedes Benze,GLC SUV,PERFORMANCE,More power. For an even more enthusiastic response.,"Boosted to 255 hp, the turbocharged GLC 300 can rush to 60 in just 6.1 seconds. Direct Injection and multispark ignition can self-tune in milliseconds. The GLC 350e adds plug-in hybrid power for 315 hp (combined) and brisk acceleration. [5]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/suv/class-page/non-amg/2020-GLC-SUV-CL-2-3-DR.jpg
2020,Mercedes Benze,GLC SUV,PERFORMANCE,Nine speeds and five modes. Shifts that suit you.,"The 9G-TRONIC 9-speed automatic is smooth, sporty and smart. DYNAMIC SELECT lets you dial in the GLC's driving character, from enthusiastic Sport mode to easygoing ECO. There's even a mode you can set up as you like.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/suv/class-page/non-amg/2020-GLC-SUV-CR-2-4-DR.jpg
2020,Mercedes Benze,GLC SUV,PERFORMANCE,4MATIC: All-wheel drive. For all kinds of drivers.,"4MATICÂ® continually sends the engine's torque to the wheels that can put it to the best use. On slippery roads, it elevates driving confidence. It's lightweight, nimble, and fuel-efficient, to enhance handling and fun year-round.[6]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/suv/class-page/non-amg/2020-GLC-SUV-CR-2-4-DR.jpg
2020,Mercedes Benze,GLC SUV,INNOVATION,Say what you want. Your GLC responds.,"Using Artificial Intelligence that learns your preferences, MBUX can turn your words into your GLC's action. Say ""Hey, Mercedes, I'm chilly"" and it can warm the cabin. Say ""I need a coffee"" and the available MB Navigation can guide you with live on-screen video of turns.[7]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/suv/class-page/non-amg/2020-GLC-SUV-CH-3-1-DR.jpg
2020,Mercedes Benze,GLC SUV,INNOVATION,"Touch, swipe, pinch. Your GLC responds to that, too.","Clarity comes from a new 10.25-inch central touchscreen, standard Apple CarPlayâ„¢ and Android Auto, and available BurmesterÂ® surround sound. A console touchpad and steering-wheel Touch Control Buttons put a world of features at your fingertips. [8]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/suv/class-page/non-amg/2020-GLC-SUV-CL-3-3-DR.jpg
2020,Mercedes Benze,GLC SUV,INNOVATION,It fits in your pocket. And reaches the world.,"Mercedes me connect makes ownership easy. Access Remote Start or Lock/Unlock, see your vehicle status, or schedule service, all from your phone. And in-car WiFi for up to eight devices is available for a low monthly rate. [9][10][11]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/suv/class-page/non-amg/2020-GLC-SUV-CL-3-3-DR.jpg
2020,Mercedes Benze,GLC SUV,INNOVATION,It looks out for your future. Milliseconds at a time.,"Standard Blind Spot Assist helps make driving or even exiting the car safer. Available assists also help you change lanes with a tap of your finger, and can slow your cruising speed for an offramp. A network of sensors can look out for danger ahead, even if it's coming from behind. [12]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/suv/class-page/non-amg/2020-GLC-SUV-CL-3-5-DR.jpg
2020,Mercedes Benze,GLC SUV,INNOVATION,It brings new meaning to ambience. Over and over.,"Beyond the wide range of upholstery and trim options, available 64-color LED ambient lighting lets you customize your GLC's cabin any time the mood strikes. There are also multicolor motifs, and you can even say ""Hey, Mercedes"" to change the color.[12]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/suv/class-page/non-amg/2020-GLC-SUV-CT-3-6-DR.jpg
2020,Mercedes Benze,GLC SUV,INNOVATION,It's a hybrid with an edge. And a plug for your future.,"The GLC 350e is the only plug-in hybrid that's also a GLC. So it outperforms and out-innovates: A new, larger battery pack extends its electric-only range, making it possible to run short errands without using any gas. Radar helps it recoup energy as you brake. And GPS map data can better its highway efficiency and in-town range, even when you're not navigating. [7][13][14]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/suv/class-page/non-amg/2020-GLC-SUV-CL-3-7-DR.jpg
2020,Mercedes Benze,GLC SUV,Innovation,Wheels that turn heads.,"A muscular shape is just the start of a GLC. The AMG Line pumps up its style with 19-inch AMG wheels, chiseled bodywork and sporty brakes. The Night Package cloaks all that in gloss black accents. And both offer 20-inch wheel upgrades.[4]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/suv/class-page/non-amg/2020-GLC-SUV-CT-1-5-01-DR.jpg
2020,Mercedes Benze,GLC Coupe,DESIGN,Flow and go: Sharp displays in a sculptural cabin,A new 10.25-inch central touchscreen and available 12.3-inch digital instrument cluster highlight the artful cabin. Information and surfaces both flow freely and help make the GLC cockpit feel like an extension of you.,https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/coupe/class-page/non-amg/2020-GLC-COUPE-CT-2-2-DR.jpg
2020,Mercedes Benze,GLC Coupe,DESIGN,Flex its muscle: The power of SUV spontaneity,"The beauty of an SUV is versatility. The power-folding 40/20/40 rear seat and new 64-color ambient lighting are two ways the GLC Coupe flexes to fit your life. And with a rich palette of cabin trims, the beauty of a GLC is also beauty.[3]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/coupe/class-page/non-amg/2020-GLC-COUPE-CT-2-4-DR.gif
2020,Mercedes Benze,GLC Coupe,INNOVATION,Your car in your pocket. The world in your car,"Mercedes me connect makes ownership easy. Access Remote Start or Lock/Unlock, see your vehicle status, or schedule service, all from your phone. And in-car WiFi for up to eight devices is available for a low monthly rate.[4][5][6]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/coupe/class-page/non-amg/2020-GLC-COUPE-CT-3-2-DR.jpg
2020,Mercedes Benze,GLC Coupe,INNOVATION,Works more like your smartphone. And with your smartphone,"With a new 10.25-inch central touchscreen, plus a console touchpad and steering-wheel Touch Control Buttons, the cockpit is more intuitive. Apple CarPlayâ„¢ and Android Auto are standard, too, bringing features you already enjoy to your GLC. [7]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/coupe/class-page/non-amg/2020-GLC-COUPE-CL-3-3-DR.jpg
2020,Mercedes Benze,GLC Coupe,INNOVATION,You're welcomed in style. And welcome to change it,"Beyond a spectrum of upholstery and trim options, standard 64-color LED ambient lighting lets you customize the cabin to suit your mood. Illuminated front door sills, also included, feature Mercedes-Benz logos in a soft white glow.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/coupe/class-page/non-amg/2020-GLC-COUPE-CR-3-4-02-DR.jpg
2020,Mercedes Benze,GLC Coupe,INNOVATION,Say what you want. Your GLC responds,"A choice of steering wheels all feature intuitive Touch Control Buttons. MBUX can turn your words into your GLC's action. Say ""Hey, Mercedes, I'm warm"" and it can cool the cabin. Say ""I need a coffee"" and the available MB Navigation can guide you with live on-screen video of turns.[8]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/coupe/class-page/non-amg/2020-GLC-COUPE-CT-3-5-2-DR.jpg
2020,Mercedes Benze,GLC Coupe,INNOVATION,"Got your back: Proactive protection, looking out for your future","Standard Blind Spot Assist helps make driving or even exiting the car safer. Available assists also help you change lanes with a tap of your finger, and can slow your cruising speed for an offramp. A network of sensors can look out for danger ahead, even if it's coming from behind.[9]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/coupe/class-page/non-amg/2020-GLC-COUPE-CT-3-6-DR.jpg
2020,Mercedes Benze,GLC Coupe,PERFORMANCE,"Hug the road: The all-wheel, all-season grip of 4MATIC","Agile, efficient 4MATICÂ® continually sends torque to the wheels that can use it best. With light weight and instant response, it adds to your confidence on slippery surfaces, and your driving enjoyment on a winding dry road.[10]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/coupe/class-page/non-amg/2020-GLC-COUPE-CH-1-1-DR.jpg
2020,Mercedes Benze,GLC Coupe,PERFORMANCE,"Boost your eco: Eager, efficient turbo performance","The GLC 300 Coupe's new 255-hp turbo-4 delivers big-engine thrust without the thirst. It'll rush to 60 in just 6.2 seconds. Its advanced Direct Injection and multispark ignition can self-tune in milliseconds, to keep performance at its peak. [11]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/coupe/class-page/non-amg/2020-GLC-COUPE-CL-1-3-DR.jpg
2020,Mercedes Benze,GLC Coupe,PERFORMANCE,Rev your pulse: Nine speeds and five driving modes,"DYNAMIC SELECT lets you match the GLC Coupe's driving style to your own. From relaxed ECO mode to racy Sport+, it reprofiles the 9G-TRONIC transmission, the throttle, steering and more. You can even create a mode of your own.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/coupe/class-page/non-amg/2020-GLC-COUPE-CR-1-4-DR.jpg
2020,Mercedes Benze,GLC Coupe,PERFORMANCE,"Be in the moment: Responsive handling, refined comfort.","Selective damping instantly firms up the 4-wheel multilink suspension in corners without sacrificing rough-road comfort. Sporty standard 19-inch wheels offer two designs, while 20-inch wheels are available in four more.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/coupe/class-page/non-amg/2020-GLC-COUPE-CT-1-5-DR.jpg
2020,Mercedes Benze,GLC Coupe,PERFORMANCE,Push the limit: Styling packages go big and go bold,"From a chrome diamond-block grille and 20- or 21-inch AMGÂ® wheels, to sporty cabin details, the AMG Line brings the GLC's sporting soul to every surface. The Night Package cloaks it in dramatic black exterior accents.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/glc/coupe/class-page/non-amg/2020-GLC-COUPE-CT-2-3-2-DR.jpg
2020,Mercedes Benze,GLE SUV,DESIGN,Function in its finest form.,"Attention to aerodynamic detail helps make the GLE more spacious and more sleek. Subtle spoilers ahead of each tire, around the rear window and built into the tailamps reduce noise and fuel consumption without spoiling the good looks.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/gle/suv/class-page/non-amg/2020-GLE-SUV-CAROUSEL-LEFT-1-3-DR.jpg
2020,Mercedes Benze,GLE SUV,DESIGN,Ambience that glows with the flow.,"Beautiful by day, the GLE cabin grows even more captivating when night falls. Available 64-color LED ambient lighting lets you create an atmosphere to suit your mood. You can even call up motifs that use multiple hues together or in dynamic sequence.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/gle/suv/class-page/non-amg/2020-GLE-SUV-CAROUSEL-RIGHT-1-4-DR.jpg
2020,Mercedes Benze,GLE SUV,DESIGN,Countless touches to reward your touch.,"Fully digital instruments visually float on a linear-themed dash. Flowing door-to-door and into a console integrating prominent twin grab handles, the wide trim insert is available in any of five woods, sleek aluminum, or woven metal.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/gle/suv/class-page/non-amg/2020-GLE-SUV-CAROUSEL-RIGHT-1-4-DR.jpg
2020,Mercedes Benze,GLE SUV,DESIGN,"More room, and room for more.","A new 3rd-row seating option raises GLE to a seven-seater. The package includes 6-way power-adjustment of the more spacious second row for comfort, plus power-folding of its outer seatbacks for easier 3rd-row entry and exit.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/gle/suv/class-page/non-amg/2020-GLE-SUV-CAROUSEL-LEFT-1-6-DR.jpg
2020,Mercedes Benze,GLE SUV,INNOVATION,Talk like you always do. It'll respond like never before.,"Using Artificial Intelligence, MBUX can turn your words into your GLE's action. Just say ""Hey, Mercedes, it's cold in here"" or ""I need a coffee,"" and MBUX can warm the cabin or set the standard MB Navigation. It can even learn your habits, and new phrases.[3]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/gle/suv/class-page/non-amg/2020-GLE-SUV-CAROUSEL-TOP-2-1-DR.jpg
2020,Mercedes Benze,GLE SUV,INNOVATION,Pinch the touchscreen. Swipe on the wheel. Or handwrite on the console.,"A 12.3-inch touchscreen, console touchpad, and steering-wheel Touch Controls give you input choice beyond your voice. MB Navigation's augmented reality option shows live video of where to turn. And Apple CarPlayâ„¢ and Android Auto are standard as well. [3][4]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/gle/suv/class-page/non-amg/2020-GLE-SUV-CAROUSEL-LEFT-2-3-2-DR.jpg
2020,Mercedes Benze,GLE SUV,INNOVATION,Refresh your body. And freshen the cabin.,"Available new ENERGIZING Comfort networks seat heating, ventilation and massage with ambient light and sound to help rejuvenate your body and spirit as you drive. Ionizer-purified air can be subtly infused with fragrance. It's a sensation for every sense.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/gle/suv/class-page/non-amg/2020-GLE-SUV-CAROUSEL-RIGHT-2-4-DR.jpg
2020,Mercedes Benze,GLE SUV,INNOVATION,Keep your GLE in your pocket. Give your passengers the world.,"Mercedes me connect makes ownership easy. Access Remote Start or Lock/Unlock, see your vehicle status, or schedule service, all from your phone. And when you're on the road, in-car WiFi for up to eight devices is available for a low monthly rate.	 [5]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/gle/suv/class-page/non-amg/2020-GLE-SUV-CAROUSEL-LEFT-2-5-DR.jpg
2020,Mercedes Benze,GLE SUV,INNOVATION,Go with the flow. Even when traffic doesn't.,"With available new technology, a GLE can spot a traffic jam ahead, slow gracefully, and help negotiate it hands-free up to 37 mph. It can change lanes with a tap of the turn signal. And help make driving easier and safer in many more ways.[6]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/gle/suv/class-page/non-amg/2020-GLE-SUV-CAROUSEL-TOP-2-6-DR.jpg
2020,Mercedes Benze,GLE SUV,PERFORMANCE,"Turbocharged torque, and an electric enhancement.",A new 255-hp turbo engine powers the GLE 350. The GLE 450's 362-hp turbo inline-6 and the 483-hp GLE 580 biturbo V8 are also electrified: Their EQ Boost Integrated Starter-Generator can seamlessly generate 21 hp yet allow gas-free coasting and lower emissions.,https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/gle/suv/class-page/non-amg/2020-GLE-SUV-CAROUSEL-LEFT-3-2-2-DR.jpg
2020,Mercedes Benze,GLE SUV,PERFORMANCE,9G-TRONIC: The fast and the flexible.,"With nine speeds, the advanced 9G-TRONIC automatic transmission offers a versatile range of ratios, for quick response and efficient, quiet cruising. Fingertip shift paddles and the modes of DYNAMIC SELECT let you take charge anytime.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/gle/suv/class-page/non-amg/2020-GLE-SUV-CAROUSEL-RIGHT-3-3-DR.jpg
2020,Mercedes Benze,GLE SUV,PERFORMANCE,Multiple modes for different roads.,"DYNAMIC SELECT lets you alter the performance character of your GLE just by tapping a console switch. Driving modes from ECO to Sport to custom Individual vary the throttle feel, shifting, suspension options and more to suit the conditions.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/gle/suv/class-page/non-amg/2020-GLE-SUV-CAROUSEL-LEFT-3-4-DR.jpg
2020,Mercedes Benze,GLE SUV,PERFORMANCE,Action from all the wheels.,"Agile, efficient 4MATICÂ® adds all-wheel driving confidence from slippery roads to dry corners. To help turn grip into go, the GLE 350 4MATIC splits the engine's torque 50:50 front/rear. The GLE 450 and GLE 580 can vary the torque from 0 to 100%.[7]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/gle/suv/class-page/non-amg/2020-GLE-SUV-CAROUSEL-TOP-3-5-DR.jpg
2020,Mercedes Benze,GLE SUV,PERFORMANCE,A leap ahead in handling. And for handling adversity.,"New for the GLE 450 and GLE 580, optional E-ACTIVE BODY CONTROL can control the spring and damping forces, as well as the ride height, individually at each wheel. It can also scan the road ahead, lean into curves, and even rock itself out of a sand trap.[8]",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/gle/suv/class-page/non-amg/2020-GLE-SUV-CAROUSEL-TOP-3-5-DR.jpg
2020,Mercedes Benze,GLE SUV,PERFORMANCE,"The standard for style. Lots of options for it, too.","From its iconic Star to its broad rear shoulders, the GLE shows its well-toned muscle on every surface. Standard and available wheels range from 19 to 22 inches, depending on model. AMG Line Exterior and Night Package options further amplify their athleticism.",https://www.mbusa.com/content/dam/mb-nafta/us/myco/my20/gle/suv/class-page/non-amg/2020-GLE-SUV-CAROUSEL-TOP-1-2-1-DR.jpg
