YEAR,MAKE,MODEL,SECTION,TITLE,DESCRIPTION,IMAGE
2020,Hyundai,Accent,Exterior tour,Exterior tour,Available dynamic safety features like Forward Collision-Avoidance Assist are on the lookout for potential collisions.*,https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/accent/main/exterior/features/2020-accent-vlp-small-desktop-ext-1.jpg
2020,Hyundai,Veloster,Forward Collision-Avoidance Assist (FCA)*,Rear Cross-Traffic Collision Warning (RCCW)*,To help make reversing safer—especially when you're backing out of a parking space with limited visibility—the Rear Cross-Traffic Collision Warning lets you know if its sensors detect a vehicle approaching from the left or right.,https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/RCCW-desktop.jpg
2020,Hyundai,Veloster N,Forward Collision-Avoidance Assist (FCA)*,Rear Cross-Traffic Collision Warning (RCCW)*,To help make reversing safer—especially when you're backing out of a parking space with limited visibility—the Rear Cross-Traffic Collision Warning lets you know if its sensors detect a vehicle approaching from the left or right.,https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/RCCW-desktop.jpg
2020,Hyundai,Ioniq Hybrid,Interior,Interior,"Lots of space means loads of comfort, especially with available options like a power driver with lumbar support, heated front seats and leather seating surfaces.",https://www.hyundaiusa.com/images/vehicles/pages/vlp/2020/ioniq-hybrid/interior/features/overlay/comfortable.jpg
2019,Hyundai,Nexo Fuel Cell,A future where alternative fuel is normal fuel.,A future where alternative fuel is normal fuel.,"Introducing the first-ever Nexo Fuel Cell. It's not only the world's first dedicated
						hydrogen-powered SUV, its EPA-estimated range of 380 miles is the highest of any fuel-cell or electric vehicle on
						the market. But more than a clean energy vehicle, the Nexo is our technology flagship, featuring next-generation
						connectivity, safety, design, and luxury.",https://www.hyundaiusa.com/images/campaigns/handraiser/2019-nexo-lite-reveal/play-icon.svg
2019,Hyundai,Nexo Fuel Cell,Up to 380 milesof range in just5 minutes.*,Hydrogen Innovation,"Fueling the Nexo is just as easy as pumping gas. And in five minutes or less of refueling, you
							have the highest range of any fuel-cell or electric vehicle on the planet. Enough to drive from L.A. to San
							Francisco nonstop.* This is the beauty offuel-cell technology.",https://www.hyundaiusa.com/images/campaigns/handraiser/2019-nexo-lite-reveal/play-icon.svg
2019,Hyundai,Nexo Fuel Cell,Let Nexo park for you.,Autonomous Parking,"The Nexo is the first Hyundai to feature Remote Smart Parking Assist, which has the distinction of being our first fully autonomous feature.
							With just a push of a Smart Key button, this amazing system transforms into your own personal valet, parking your Nexo for you.
							When you’re ready to go, RSPA drives the Nexo out of the spot.",https://www.hyundaiusa.com/images/campaigns/handraiser/2019-nexo-lite-reveal/play-icon.svg
2019,Hyundai,Nexo Fuel Cell,Interior,Get an inside view of tomorrow.,Enter a cockpit inspired by the future. Inside you’ll experience an elevated level of ultra-modern luxury and technology befitting a forward-thinking flagship.,https://www.hyundaiusa.com/images/vehicles/pages/vlp/2019/nexo/interior/interior-main.jpg
2019,Hyundai,Nexo Fuel Cell,Convenience,An effortless blend of technology and versatility.,"Rooted in innovation, the Nexo makes life easier with a number of intelligent and intuitive technology conveniences you’ve come to expect.",https://www.hyundaiusa.com/images/campaigns/handraiser/2019-nexo-lite-reveal/play-icon.svg
2019,Hyundai,Nexo Fuel Cell,Lane Following Assist (LFA)*,Lane Following Assist (LFA)*,"Another all-new innovation for Hyundai, Lane Following Assist automatically adjusts steering to make sure the vehicle is safely inside the lane. It also uses its sensors to maintain the proper speed to keep a safe distance from the car ahead.",https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/FCA-desktop.jpg
2019,Hyundai,Nexo Fuel Cell,Lane Following Assist (LFA)*,Forward Collision-Avoidance Assist (FCA)*,"The moment it detects a slowing or stopped vehicle in your path, it warns you of a potential collision. If you don't stop in time, the system will automatically apply emergency braking to help avoid or reduce the severity of a collision.FCA with Pedestrian DetectionFor models with this safety enhancement, the forward camera and radar can also detect pedestrians in your path and activate the same warning and – if necessary – automatic braking.",https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/FCA-desktop.jpg
2019,Hyundai,Nexo Fuel Cell,Lane Following Assist (LFA)*,Rear Cross-Traffic Collision Warning (RCCW)*,To help make reversing safer—especially when you're backing out of a parking space with limited visibility—the Rear Cross-Traffic Collision Warning lets you know if its sensors detect a vehicle approaching from the left or right.,https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/RCCW-desktop.jpg
2019,Hyundai,Nexo Fuel Cell,Lane Following Assist (LFA)*,Remote Smart Parking Assist*,"Our autonomous system allows the Hyundai to park itself, even when you’re not inside the vehicle. Once you get out, the self-parking function can be started with a push of your smart key button. You can also summon the car out of its parking spot the same way. With an innovation like this, the future feels even less remote.",https://www.hyundaiusa.com/images/new-thinking/smartsense/feature/RSPA-desktop.jpg
2020,Hyundai,IONIQ Electric,IONIQ Electric,EPA-estimated range,"2019
								124
							
							
								2020
								170",https://www.hyundaiusa.com/images/campaigns/handraiser/2020-ioniq-electric-reveal/hero/2020-Ioniq-ev-hero-desktop.jpg
2020,Hyundai,IONIQ Electric,IONIQ Electric,Longer range. More power. Bigger screen.,"With an EPA-estimated range of 170 miles* and 134 HP, the revamped Ioniq Electric takes you farther and quicker than before. And the new interior makes the journey more enjoyable with a bigger 10.25-inch touchscreen and ambient lighting. It’s a beautiful way to join an inspiring era of automotive evolution.",https://www.hyundaiusa.com/images/campaigns/handraiser/2020-ioniq-electric-reveal/hero/2020-Ioniq-ev-hero-desktop.jpg
2020,Hyundai,IONIQ Electric,Meet the rest of the family.,Meet the rest of the family.,The most fuel-efficient car in America.,https://www.hyundaiusa.com/images/campaigns/handraiser/2020-ioniq-electric-reveal/family/HEV.png
2020,Hyundai,Sonata Hybrid,"The hybrid, gorgeously reimagined.","The hybrid, gorgeously reimagined.","The completely renewed Sonata Hybrid changes the way you look at hybrids, starting with its dramatic sports coupe silhouette. Even the LED lights astonish, beautifully integrated with the chrome trim, hidden until they illuminate. Inside, sleek accommodations indulge the senses with upscale features. If it wasn't for its roughly 680 miles of range*, you just might forget it's a hybrid. And because it's a Hyundai, it comes with 3 years of complimentary maintenance*.",https://www.hyundaiusa.com/images/campaigns/handraiser/2020-sonata-hybrid-reveal/sonata-hev-1.jpg
2020,Hyundai,Sonata Hybrid,2 miles a daypowered bythe sun,"Free energy, compliments of the sun.","When it comes to maximizing efficiency, the sky's no longer the limit - it's where Sonata Hybrid gets free power. The available roof solar panels charge the batteries, generating enough electric power to increase driving range by nearly 2 miles every day. You could get the equivalent of as much as 700 extra miles of battery power per year.*",https://www.hyundaiusa.com/images/campaigns/handraiser/2020-sonata-hybrid-reveal/sonata-hev-battery.jpg
2020,Hyundai,Sonata Hybrid,A refined vision of the future.,A refined vision of the future.,"As beautiful as it looks, Sonata Hybrid is loaded with next-level technology that's just as stunning.",https://www.hyundaiusa.com/images/campaigns/handraiser/2020-sonata-hybrid-reveal/sonata-hev-digital-key.jpg
2020,Hyundai,Sonata Hybrid,A bolder breed of hybrid.,A bolder breed of hybrid.,"The reasons to drive a hybrid used to be purely practical then came the Sonata Hybrid. From the aggressive, new face with its imaginative lighting to the rear fastback styling with its exclusive spoiler, it dares to do what hybrids have never done before: stand out.",https://www.hyundaiusa.com/images/campaigns/handraiser/2020-sonata-hybrid-reveal/sonata-hev-wheels.jpg
