YEAR,MAKE,MODEL,SECTION,TITLE,DESCRIPTION,IMAGE
2020,Infiniti,Q50,DESIGN,Undeniably powerful. Unmistakably natural.Human Artistry,"The power of design is in its ability to transcend boundaries and create feeling. From eye-inspired headlights to a prominent grille and sport-styling, Q50 is a pure expression of INFINITI’s stirring design concept.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/design/2019-infiniti-q50-red-sport-400-exterior-design-overview.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,DESIGN,An Elevated Design ExpressionLUXE Design,"A breakthrough in luxury design, this elegantly crafted vehicle carries a purpose-built statement. Low enough to stick to the ground. Wide enough to command attention.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/performance/2020-infiniti-q50-luxury-sedan-silver.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,DESIGN,Front Fascia,The sophisticated style of the sculpted front fascia contributes to Q50’s dramatic stance and striking aerodynamic profile.,https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/performance/2020-infiniti-q50-white-front-grille-design.jpg.ximg.l_6_m.smart.jpg
2020,Infiniti,Q50,DESIGN,18-inch Wheels,"Every exterior element—from the wheels up— was designed to project a contemporary, elegant presence. These 18-inch split-spoke wheels are a vital component in the vehicle's profile.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/performance/2020-infiniti-q50-18-inch-wheels.jpg.ximg.l_6_m.smart.jpg
2020,Infiniti,Q50,DESIGN,Design That Knows No BoundsRED SPORT 400 Design,"When sports vehicle design is measured by the rules it breaks, instead of the ones it follows — by the conventions it defies, instead of those it embraces — it becomes free to adapt form and function to new purposes.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/performance/infiniti-q50-red-sport-400-design-sedan-silver.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,DESIGN,Sport Fascias,"The sculpted front fascia was designed to be both aerodynamic and aggressive. Dark metallic paint on the front fascia is mirrored by dark metallic paint on the rear fascia, to seamlessly and subtly bring the entire exterior together.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/performance/2020-infiniti-q50-red-sport-400-signature-grille.jpg.ximg.l_4_m.smart.jpg
2020,Infiniti,Q50,DESIGN,Unique 19-inch Wheels,The Q50 RED SPORT 400 makes its intentions known with 19-inch sport-design aluminum-alloy wheels and high-performance brakes. The message is clear: the RED SPORT 400 was built to perform.,https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/performance/2020-infiniti-q50-red-sport-400-19-inch-wheels.jpg.ximg.l_4_m.smart.jpg
2020,Infiniti,Q50,DESIGN,Kacchu Aluminum Trim,"This subtly textured aluminum trim is inspired by craftsmanship of traditional samurai armaments, while remaining clean, modern, and the perfect accent to a premium interior.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/design/2020-infiniti-q50-sedan-interior.jpg.ximg.l_4_m.smart.jpg
2020,Infiniti,Q50,Technology,It Anticipates the Road AheadPredictive Forward Collision Warning,"INFINITI World's First Technology


							
							
						
					
				
		
		

	
		

















    







This standard system can warn you of risks you may not even see coming. A front-mounted radar constantly scans the road ahead, monitoring the speed and distance of the vehicle in front of you, and the one in front of that one.[[5295]]",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/performance/2020-infiniti-q50-predictive-forward-collision-warning.jpg.ximg.l_full_m.smart.jpg
2020,Infiniti,Q50,Technology,Free your senses to take you furtherNever Look Back,"An unparalleled driving experience requires three things: preparation, confidence and performance. INFINITI’s innovative safety technologies combine to elevate the drive and empower the driver.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/technology/2020-infiniti-q50-red-sport-400-forward-emergency-braking.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,Technology,Reacts to the UnexpectedForward Emergency Braking,"Standard Forward Emergency Braking adds another dimension of security. It can detect vehicles in the lane ahead of you, and if action is required, it helps alert you and can apply the brakes to help minimize the severity of a frontal collision—or even help prevent one. [[5401]]",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/overview/2020-infiniti-q50-sedan-forward-emergency-braking.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,Technology,It Puts the Future of Driving in Your HandsDirect Adaptive Steering®,"INFINITI World's First Technology


							
							
						
					
				
		
		

	
		

















    







Q50’s available Direct Adaptive Steering® digitally transmits steering inputs directly to the wheels, so you steer smoother than you ever imagined, with less effort to stay in the lane.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/technology/2020-infiniti-q50-direct-adaptive-steering.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,Technology,IT PUTS POWER WHERE YOU NEED ITINTELLIGENT ALL-WHEEL DRIVE,"Intelligent All-Wheel Drive can instantly adapt to changing conditions. Wheelspin, throttle, and speed are monitored and up to 50% of the available power can be sent to the front wheels for better traction. When All-Wheel Drive isn’t needed, the rear wheels get 100% of the power for more responsive road performance [[2242]]",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/performance/2020-infiniti-q50-sedan-all-wheel-drive-technology.jpg.ximg.l_full_m.smart.jpg
2020,Infiniti,Q50,Technology,"It Helps Keep You on the Straight, and the NarrowLane Departure Prevention and Active Lane Control","A front camera monitors your position in your lane. If it senses you leaving your lane without signaling, a subtle warning sounds. If you continue in that direction, available Lane Departure Prevention eases you back to your lane. Optional Active Lane Control can help you maintain your lane during windy conditions or on uneven roads. [[5333]][[5277]][[5267]]",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/performance/2020-infiniti-q50-lane-departure-prevention-technology.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,Technology,It Gives You a Virtual Bird’s-Eye ViewAround View® Monitor with Moving Object Detection,"INFINITI World's First Technology


							
							
						
					
				
		
		

	
		

















    







Using four cameras and advanced software, the available Around View® Monitor generates a virtual composite 360° view of your Q50 from above when you are parking, showing you the objects detected around your car. Moving Object Detection helps alert you to moving objects detected within the display image.[[5403]]",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/technology/2020-infiniti-q50-around-view-monitor.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,Technology,It’s Like Eyes in the Back of Your HeadBACKUP COLLISION INTERVENTION,"INFINITI World's First Technology


							
							
						
					
				
		
		

	
		

















    







When you shift into reverse, the Q50’s available Backup Collision Intervention can help detect approaching vehicles and large stationary objects behind you. If necessary, Backup Collision Intervention can help engage the brakes to help avoid a collision. [[5334]]",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/technology/2020-infiniti-q50-backup-collision-intervention.jpg
2020,Infiniti,Q50,Technology,All Things ConsideredINFINITI Safety Shield,"INFINITI Safety Shield is our comprehensive approach to safety. The Q50 offers layered technologies to help provide safety and convenience by monitoring conditions, helping you avoid a collision, and helping protect you and your passengers if one occurs.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/technology/2020-infiniti-q50-safety-shield.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,Technology,Intelligent Cruise Control (Full-Speed Range)[[5273]],This available technology automatically increases or decreases your speed to adapt to trafﬁc ﬂow.,https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/technology/2020-infiniti-q50-safety-shield-intelligent-cruise-control.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,Technology,Distance Control Assist[[5274]],This available INFINITI system intuitively helps the driver release the throttle and applies brakes during traffic conditions that require frequent braking.,https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/technology/2020-infiniti-q50-safety-shield-distance-control-assist.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,Technology,Around View® Monitor with Moving Object Detection[[5403]],The available INFINITI world’s first Around View® Monitor with Moving Object Detection gives you a virtual 360° view of your parking environment and provides visual and audible warnings for moving objects detected within the display image.,https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/technology/2020-infiniti-q50-safety-shield-around-view-monitor.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,Technology,BACKUP COLLISION INTERVENTION®[[5334]],"The available INFINITI world's first Backup Collision Intervention system is another significant evolution of driving confidence. Radar and sonar sensors on the side and back of the vehicle help alert the driver of a potential collision with a detected vehicle while backing up. Should the driver continue moving on a collision course, the brakes can automatically engage.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/technology/2020-infiniti-q50-safety-shield-backup-collision-intervention.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,Technology,Predictive Forward Collision Warning[[5404]],"This INFINITI world's first system can warn the driver of risks that may be obscured from the driver's forward field of view. It can not only sense the relative velocity and distance of a vehicle directly ahead, but also of a vehicle travelling in front of the preceding one.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/technology/2020-infiniti-q50-safety-shield-predictive-forward-collision-warning.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,Technology,Blind Spot Intervention® and Blind Spot Warning[[2243]][[5276]],"Available Blind Spot Intervention® can help alert the driver to a vehicle detected in the blind spot area, and optional Blind Spot Warning provides subtle steering to assist the vehicle back toward the center of the lane.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/technology/2020-infiniti-q50-safety-shield-blind-spot-intervention-warning.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,Technology,Lane Departure Warning and Lane Departure Prevention [[5333]][[5277]],Available Lane Departure Prevention can sense unintended lane drift and automatically assists the driver to return towards the center of the lane.,https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/technology/2020-infiniti-q50-safety-shield-lane-departure-warning.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,Technology,Forward Emergency Braking[[5401]],"Forward Emergency Braking can detect vehicles in the lane ahead of you, and if action is required, it helps alert you and can apply the brakes to help minimize the severity of a collision—or even help prevent one.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/technology/2020-infiniti-q50-safety-shield-forward-emergency-braking.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,Technology,Forward Emergency Braking[[5401]],"If conditions exist where a frontal collision becomes unavoidable, the Forward Emergency Braking system can warn the driver and can automatically engage the brakes to reduce speed and help mitigate damage.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/technology/2020-infiniti-q50-safety-shield-emergency-braking.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,Technology,Restraints and Body Structure [[5278]][[5393]],"The INFINITI Advanced Air Bag System includes front air bags; front seat belts with pretensioners, load limiters and seat belt reminders and Zone Body Construction with front and rear crumple zones. can help minimize injuries when a collision occurs.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/technology/2020-infiniti-q50-safety-shield-restraints-body-structure.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,Connectivity,APPLE CARPLAY®,"Apple CarPlay® is the safer, smarter way to enjoy the things you love on your compatible iPhone while driving. Access Apple Music, Apple Maps, make calls, send and receive messages – all hands-free. Just plug in your iPhone and go. [[2293]]",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/performance/2020-infiniti-q50-sedan-interior-apple-carplay.jpg.ximg.l_full_m.smart.jpg
2020,Infiniti,Q50,Connectivity,Connectivity on the Go,"INFINITI InTouch™ with Wi-Fi Hotspot turns your vehicle into the sleekest Wi-Fi Hotspot on wheels, while you’re on the go. Now you can stream, surf and more without leaving the comfort of your car.[[2293]] Key Features: Equipped vehicles include a built-in powerful Wi-Fi Hotspot that provides connectivity in your vehicle for up to 7 Wi-Fi enabled devices at a time.[[2285]]",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/performance/2020-infiniti-q50-sedan-interior-apple-carplay.jpg.ximg.l_full_m.smart.jpg
2020,Infiniti,Q50,Connectivity,GET HELP WHEN YOU NEED IT,"In the event of a collision, the Automatic Collision Notification feature can connect you – through a hands-free voice call – to a live Response Specialist who can request emergency services or call your emergency contacts if needed. You can also press the SOS button in your INFINITI to reach out to the Response Specialist, available 24/7. [[2293]]",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/performance/2020-infiniti-q50-sedan-interior-apple-carplay.jpg.ximg.l_full_m.smart.jpg
2020,Infiniti,Q50,Connectivity,SiriusXM®,"SiriusXM® brings you commercial-free music plus sports, news, talk, comedy, entertainment and more—all in one place. With available SiriusXM® Traffic and 3-month complimentary access to Travel Link, get access to information on parking, weather, fuel prices, sports scores and movie listings, at your fingertips, in your vehicle. [[2210]][[2293]]",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/connectivity/2020-infiniti-q50-sirius-xm.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,Connectivity,EXQUISITE COMFORTDRIVER'S SEAT DUAL OCCUPANT MEMORY SYSTEM,"Creating an environment of comfort and connection, INFINITI’s available dual occupant memory system adjusts to your personal seating, steering wheel and outside mirror positions automatically the moment you engage the Push Button Ignition. A second set of presets can be retained by the second Intelligent Key.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/connectivity/2020-infiniti-q50-sedan-fob.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,OWNER BENEFITS,Committed to YouTotal Ownership Experience®,"At INFINITI, we are committed to making every aspect of ownership rewarding. We honor this commitment with personalized service that anticipates, recognizes, and understands your individual needs. We stand behind it with a comprehensive program of premium services and coverage to help ensure your satisfaction.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/owner-benefits/2020-q50-sedan-infiniti-total-ownership-experience.jpg.ximg.l_full_m.smart.jpg
2020,Infiniti,Q50,OWNER BENEFITS,Comprehensive SupportPremium Services,,https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/performance/2020-infiniti-q50-premium-owners-services.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,OWNER BENEFITS,"FINANCIAL FLEXIBILITYCONVENIENT, CUSTOM PLANS",A commitment to meeting all of your personal needs is never more evident than with INFINITI Financial Services. INFINITI Financial Services offers creative lease and purchase options with convenient payment plans that are tailored to your needs. Visit the Financing section for more detailed information.,https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/performance/2020-infiniti-q50-financial-flexibility.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,OWNER BENEFITS,An Extra Measure Of ReassuranceINFINITI Warranty Protection,"Every new INFINITI comes with the peace of mind of the INFINITI New Vehicle Limited Warranty, including 6-year/70,000-mile powertrain and 4-year/60,000-mile (whichever occurs first) basic coverage. Or purchase the INFINITI Elite Extended Protection Plan [[5284]] for additional protection for covered components for up to 8 years or 120,000 miles and extends your 4-year Roadside Assistance. Visit the Ownership section for more detailed warranty information. For complete information concerning coverage, conditions and exclusions, see your INFINITI retailer and read the actual New Vehicle Limited Warranty booklet.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q50/2020/features/performance/2020-infiniti-q50-warranty-protection.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q50,OWNER BENEFITS,Explore Other Models,Discover our entire lineup of sedans and coupes.,https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/2020-infiniti-model-lineup.jpg.ximg.l_8_m.smart.jpg
2020,Infiniti,Q60,PERFORMANCE,TURBO ENGINES ACCELERATE YOUR POTENTIAL AND PERFORMANCE,"This is power through innovation, where the forces of advanced technology blow past limits. Two turbocharged V6 powertrain variants culminate in jaw-dropping performance.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q60/MY20/features/performance/2020-infiniti-q60-coupe-engine.jpg
2020,Infiniti,Q60,PERFORMANCE,"INVENTIVE IN MOTION IT’S NOT JUST A CAR, IT’S AN EXPERIENCE","A 3.0-liter V6 twin-turbo engine that can put up to 300 horsepower on the road. INFINITI cutting-edge technologies put you in position to manage your performance, with more power when you need it most.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q60/MY20/features/performance/2020-infiniti-q60-red-sport-400-luxury-coupe.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q60,PERFORMANCE,300-HP 3.0-LITER V6 TWIN-TURBO ENGINE,"Tap into 300 horsepower and 295 pound-feet of torque, quicker than you ever imagined. A variant of the V6, it propels you beyond measure, courtesy of a lightweight aluminum engine, friction-reducing technologies, plus cooling and valve timing systems.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q60/MY20/features/performance/infiniti-q60-turbo-engine.jpg.ximg.l_6_m.smart.jpg
2020,Infiniti,Q60,PERFORMANCE,400-HP 3.0-LITER V6 TWIN-TURBO ENGINE,"Standard on the Q60 RED SPORT 400, the V6 twin-turbo’s 350 pound-feet of torque builds quickly and power pours out like an endless flood. Acceleration is instant and feels limitless. Direct Injection Gasoline, water-cooled air charging, a turbo speed sensor and advanced turbine blade design make for quicker response and a higher peak.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q60/MY20/features/performance/infiniti-q60-turbo-engine.jpg.ximg.l_6_m.smart.jpg
2020,Infiniti,Q60,PERFORMANCE,DYNAMIC DIGITAL SUSPENSION HANDLE WITH INSTANT ADAPTABILITY,"The Q60’s available Dynamic Digital Suspension can adjust continually to corners and road imperfections, striking an ideal balance between performance and cushioning for something revolutionary. Drivers can also take control with the flick of a switch, manually switching from the comfort-bias to a sportier ride, highly responsive and personal to heighten your driving experience",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q60/MY20/features/performance/2020-infiniti-q60-coupe-dynamic-digital-suspension.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q60,PERFORMANCE,DIRECT ADAPTIVE STEERING® IT PUTS THE FUTURE OF DRIVING IN YOUR HANDS,"After many years of research and development, Q60’s optional Second-generation Direct Adaptive Steering® is here to revolutionize how we drive. This system digitally and instantaneously transmits your steering input directly to the wheels. Its digital processing power lets you steer quicker and smoother than you ever imagined. When you are driving on rough or uneven roads, the system is constantly, automatically making subtle adjustments to give you an increased feeling of stability, while decreasing vibration through the steering wheel.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q60/MY20/features/performance/2020-infiniti-q60-digital-dynamic-suspension.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q60,PERFORMANCE,DRIVE MODE SELECTOR CHOOSE YOUR DRIVE,"INFINITI Drive Mode Selector takes performance and control to a more refined level. Select between Standard, Snow, available ECO, Sport, available Sport+, and Personal modes. Then further tailor your drive by tuning steering, engine and suspension inputs. The result is one that suits the moment and more importantly, can be personalized exactly to your liking. Expand your experience beyond road conditions and preset factory settings.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q60/MY20/features/performance/infiniti-q60-coupe-drive-mode-selector.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q60,DESIGN,UNIQUE DESIGN DESIGN THAT KNOWS NO BOUNDS,"Daring curves, deep creases, and flowing lines intensify Q60's low, wide, powerful stance. Signature elements like eye-inspired headlights and a double-arch grille make it unmistakably INFINITI. Progressive and modern, yet dynamic and moving, this is a new kind of sports coupe.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q60/MY20/features/performance/red-2020-infiniti-q60-coupe-grille.jpg.ximg.l_full_m.smart.jpg
2020,Infiniti,Q60,DESIGN,WIDE POWERFUL STANCE AN ELEVATED DESIGN EXPRESSION,The dynamic proportions make a purpose-built statement. Low enough to stick to the ground. Wide enough to deliver greater stability. With a low hood height for an unobstructed view of the road so you truly feel connected to everything around you.,https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q60/MY20/features/design/2020-infiniti-q60-coupe-dynamic-sunstone-red.jpg.ximg.l_4_m.smart.jpg
2020,Infiniti,Q60,DESIGN,EXPRESSIVE ILLUMINATION SEE FARTHER,"Eye-inspired LED headlights give a provocative stare that can be seen from both the front and side. The optional Adaptive Front lighting System turns the headlights as you turn the steering wheel, improving visibility at intersections and around curves.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q60/MY20/features/performance/2020-infiniti-q60-coupe-headlamps.jpg.ximg.l_4_m.smart.jpg
2020,Infiniti,Q60,DESIGN,ZERO LIFT FRONT AND REAR AERODYNAMICS STABILITY AT HIGH SPEEDS,"Q60 features a front and rear “Zero Lift” aerodynamic design that helps keep the vehicle stable at high speeds, helping to mitigate unforeseen aerodynamic effects to the vehicle's path. It also helps keep the vehicle more stable in cross-wind situations.",https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q60/MY20/features/design/infiniti-q60-coupe-aerodynamic-illustration.jpg.ximg.l_4_m.smart.jpg
2020,Infiniti,Q60,INTERIOR,The Elements of Design Ultramodern Style,Dramatic Graphite Leatherette is sharply contrasted with a Brushed Aluminum trim. Shown for 2020 Q60 3.0t PURE/PURE AWD.,https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q60/MY20/features/interior/2020-infiniti-q60-graphite-leatherette-interior.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q60,INTERIOR,The Elements of Design ULTRAMODERN STYLE,Dramatic Graphite Leatherette is sharply contrasted with a Brushed Aluminum trim. Shown for 2020 Q60 3.0t LUXE/LUXE AWD.,https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q60/MY20/features/interior/2020-infiniti-q60-graphite-leatherette-aluminum-interior.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q60,INTERIOR,"THE ELEMENTS OF DESIGN TRADITIONAL CRAFTSMANSHIP, MODERN MATERIALS",Dramatic Graphite Semi-Aniline Leather-appointed seating is sharply contrasted with a Brushed Aluminum trim. Shown for 2020 Q60 3.0t LUXE/LUXE AWD. **Requires additional package on all models,https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q60/MY20/features/interior/2020-infiniti-q60-semi-aniline-leather-interior.jpg.ximg.l_12_m.smart.jpg
2020,Infiniti,Q60,INTERIOR,The Elements of Design A SUBTLE PAIRING,The muted elegance of Stone Leatherette is accented by Brushed Aluminum trim. This interior design is available on: Q60 3.0t LUXE and Q60 3.0t LUXE AWD.,https://www.infinitiusa.com/content/dam/Infiniti/US/vehicles/Q60/MY20/features/interior/2020-infiniti-q60-stone-leatherette-interior.jpg.ximg.l_12_m.smart.jpg
