YEAR,MAKE,MODEL,SECTION,TITLE,DESCRIPTION,IMAGE
2020,Chrysler,Pacifica,Hybrid,PURCHASE LEVEL II CHARGER,Click below to begin your installation with Amazon Home Services,https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,CONVENIENT INSTALLATION,Click below to begin your installation with Amazon Home Services,https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,VETTED PROS,Click below to begin your installation with Amazon Home Services,https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,HAPPINESS GUARANTEE,Click below to begin your installation with Amazon Home Services,https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,CREDIT WHERE IT'S DUE,"Not all hybrid vehicles still qualify for the onetime $7,500 federal tax credit. However, with the purchase of a Chrysler Pacifica Hybrid, you may be eligible. This nonrefundable credit doesn’t carry over year-to-year, so make sure you take advantage while you can. You can receive a portion of the $7,500 tax credit even if your tax liability is below $7,500.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,"$7,500 Federal Tax Credit( DisclosureFor more information, visit https://fueleconomy.gov/feg/taxevb.shtml. This incentive is offered by a third party and is subject to change without notice. Please confirm this information to ensure its accuracy and availability. Consult a tax professional for details and eligibility requirements.)","Not all hybrid vehicles still qualify for the onetime $7,500 federal tax credit. However, with the purchase of a Chrysler Pacifica Hybrid, you may be eligible. This nonrefundable credit doesn’t carry over year-to-year, so make sure you take advantage while you can. You can receive a portion of the $7,500 tax credit even if your tax liability is below $7,500.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,"$7,500 Federal Tax Credit( DisclosureFor more information, visit https://fueleconomy.gov/feg/taxevb.shtml. This incentive is offered by a third party and is subject to change without notice. Please confirm this information to ensure its accuracy and availability. Consult a tax professional for details and eligibility requirements.)","Not all hybrid vehicles still qualify for the onetime $7,500 federal tax credit. However, with the purchase of a Chrysler Pacifica Hybrid, you may be eligible. This nonrefundable credit doesn’t carry over year-to-year, so make sure you take advantage while you can. You can receive a portion of the $7,500 tax credit even if your tax liability is below $7,500.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,"$7,500 Federal Tax Credit( DisclosureFor more information, visit https://fueleconomy.gov/feg/taxevb.shtml. This incentive is offered by a third party and is subject to change without notice. Please confirm this information to ensure its accuracy and availability. Consult a tax professional for details and eligibility requirements.)","Not all hybrid vehicles still qualify for the onetime $7,500 federal tax credit. However, with the purchase of a Chrysler Pacifica Hybrid, you may be eligible. This nonrefundable credit doesn’t carry over year-to-year, so make sure you take advantage while you can. You can receive a portion of the $7,500 tax credit even if your tax liability is below $7,500.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,STATE AND LOCAL INCENTIVES,"In addition to the $7,500 federal tax credit, you may be able to take advantage of state and local incentives as well.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,STATE AND LOCAL INCENTIVES,"In addition to the $7,500 federal tax credit, you may be able to take advantage of state and local incentives as well.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,STATE AND LOCAL INCENTIVES,"In addition to the $7,500 federal tax credit, you may be able to take advantage of state and local incentives as well.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,BEHIND THE HYBRID,"Competitor information based on 2019 EPA estimates. Actual mileage may vary. Estimated savings based on national average gas price according to the U.S. Department of Energy, and on state average price of electricity according to the National Renewable Energy Laboratory. Estimated savings based on 50% of annual miles driven on electricity. See www.afdc.energy.gov/vehicles/electric_emissions_sources.html for details. Your actual gas savings will vary due to a number of factors including driving conditions, vehicle maintenance and changes in energy costs.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2018/pacifica/hybrid/desktop/hybrid-intro-leaf-logo.jpg
2020,Chrysler,Pacifica,Hybrid,EFFICIENT IN EVERY WAY,"The Chrysler Pacifica Hybrid offers the best of both worlds. Powered by an electric motor and gasoline engine, it automatically switches between electric power and hybrid power. Now it’s simple to get the efficiency you’re looking for with a surprisingly extensive driving range.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,"BATTERY AND 10-YEAR/100,000-MILE LIMITED WARRANTY","The Uconnect® 4 with an 8.4-inch touchscreen lets you see your vehicle‘s performance (both hybrid and electric), adjust your charging schedule to run during less expensive off-peak hours, view your power flow, driving history and more.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,CHARGE IN AS LITTLE AS TWO HOURS,"The Uconnect® 4 with an 8.4-inch touchscreen lets you see your vehicle‘s performance (both hybrid and electric), adjust your charging schedule to run during less expensive off-peak hours, view your power flow, driving history and more.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,REGENERATIVE BRAKING,"The Uconnect® 4 with an 8.4-inch touchscreen lets you see your vehicle‘s performance (both hybrid and electric), adjust your charging schedule to run during less expensive off-peak hours, view your power flow, driving history and more.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,ONE SMART HYBRID,"The Uconnect® 4 with an 8.4-inch touchscreen lets you see your vehicle‘s performance (both hybrid and electric), adjust your charging schedule to run during less expensive off-peak hours, view your power flow, driving history and more.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,CONTROL AT YOUR FINGERTIPS,"With the available Uconnect® Theater, you’ll get dual 10-inch HD touchscreens with a Blu-ray™ player, dual HDMI inputs, wireless headphones, wireless streaming (not compatible with Apple® devices), Bluetooth® remotes, games and apps.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,CONTROL AT YOUR FINGERTIPS,"With the available Uconnect® Theater, you’ll get dual 10-inch HD touchscreens with a Blu-ray™ player, dual HDMI inputs, wireless headphones, wireless streaming (not compatible with Apple® devices), Bluetooth® remotes, games and apps.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,CONTROL AT YOUR FINGERTIPS,"With the available Uconnect® Theater, you’ll get dual 10-inch HD touchscreens with a Blu-ray™ player, dual HDMI inputs, wireless headphones, wireless streaming (not compatible with Apple® devices), Bluetooth® remotes, games and apps.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,THE POWER IN YOUR HAND,"Stay connected to your Chrysler Pacifica Hybrid from anywhere using the Hybrid app. View a driving history report, see your vehicle’s charging progress, locate a charging station and more—all from the convenience of your smartphone.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,THE POWER IN YOUR HAND,"Stay connected to your Chrysler Pacifica Hybrid from anywhere using the Hybrid app. View a driving history report, see your vehicle’s charging progress, locate a charging station and more—all from the convenience of your smartphone.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,THE POWER IN YOUR HAND,"Stay connected to your Chrysler Pacifica Hybrid from anywhere using the Hybrid app. View a driving history report, see your vehicle’s charging progress, locate a charging station and more—all from the convenience of your smartphone.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,SAFETY AND SECURITY,"Get efficiency without compromise. This ride offers all the amazing safety and security features of the Chrysler Pacifica like an available 360° Surround View Camera, available Full-Speed Forward Collision Warning with Active Braking and available LaneSense® Lane Departure Warning with Lane Keep Assist. All of these features and more are part of the available Advanced SafetyTec™ Group.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,Available 360° Surround View Camera,"The interior of the Chrysler Pacifica Hybrid is nothing short of amazing. With a stylish design, the most innovative seven-passenger hybrid is as family friendly as it is environmentally friendly.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,Available Full-Speed Forward Collision Warning with Active Braking,"The interior of the Chrysler Pacifica Hybrid is nothing short of amazing. With a stylish design, the most innovative seven-passenger hybrid is as family friendly as it is environmentally friendly.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,Blind Spot Monitoring System,"The interior of the Chrysler Pacifica Hybrid is nothing short of amazing. With a stylish design, the most innovative seven-passenger hybrid is as family friendly as it is environmentally friendly.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,Available Adaptive Cruise Control with Stop And Go,"The interior of the Chrysler Pacifica Hybrid is nothing short of amazing. With a stylish design, the most innovative seven-passenger hybrid is as family friendly as it is environmentally friendly.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
2020,Chrysler,Pacifica,Hybrid,ECO-CHIC,"The interior of the Chrysler Pacifica Hybrid is nothing short of amazing. With a stylish design, the most innovative seven-passenger hybrid is as family friendly as it is environmentally friendly.",https://www.chrysler.com/content/dam/fca-brands/na/chrysler/en_us/2017/pacifica/vlp/desktop/arrow-down.png
