YEAR,MAKE,MODEL,SECTION,TITLE,DESCRIPTION,IMAGE
2019,Honda,CIVIC SEDAN,Exterior,Front Underbody Spoiler,The Front Underbody Spoiler accentuates the aggressive and sporty character of the Civic while optimizing the ground effects.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Exterior/0-Ext-Overview/MY19-CIVIC-SEDAN-transfer-EXTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,Moonroof Visor,The moonroof visor helps reduce wind noise and glare for a more comfortable and enjoyable driving experience.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Exterior/0-Ext-Overview/MY19-CIVIC-SEDAN-transfer-EXTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,Interior,check multilist view if there is any selected blade in a category,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,Inside Outstanding,"Settle in and relax. The spacious interior seats five, offers plenty of cargo space and is designed with your comfort in mind. Plus, intuitive instrument displays and an available 60/40 split fold-down rear seatback make your life easier on the go.",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,Seating for Five,The Civic Sedan has seating for five and all the interior space you’ll need to pile in with your friends and turn a Sunday drive into something bigger.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/1-Cockpit/MY19-CIVIC-SEDAN-transfer-INTERIOR-Cockpit-01-Seating-Five-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,Driver Information Interface,"The design-centric instrument panel features an intuitive display that’s easy to read, so you can keep your focus on the road.",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/1-Cockpit/MY19-CIVIC-SEDAN-transfer-INTERIOR-Cockpit-02-Driver-Information-Interface-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,Leather-Trimmed Interior,"Civic Sedan features elegant details throughout the cabin, including leather-trimmed seats and a leather-wrapped steering wheel and shift knob.",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/1-Cockpit/MY19-CIVIC-SEDAN-transfer-INTERIOR-Cockpit-03-Leather-Trimmed-Interior-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,Electric Parking Brake,No more pulling on a brake lever. The Civic Sedan features a convenient electric parking brake that activates with the lift of a finger.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/1-Cockpit/MY19-CIVIC-SEDAN-transfer-INTERIOR-Cockpit-04-Electric-Parking-Brake-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,6-Speed Manual Transmission,Becoming one with the Civic Sedan is easy once you grab the stick shift and make your way through its smooth 6-speed manual transmission.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/1-Cockpit/MY19-CIVIC-SEDAN-transfer-INTERIOR-Cockpit-05-6-Speed-MT-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,Continuously Variable Transmission,"The continuously variable transmissions (CVT) offered in the Civic Sedan were optimized to match each available engine, for plenty of power without sacrificing fuel efficiency",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/1-Cockpit/MY19-CIVIC-SEDAN-transfer-INTERIOR-Cockpit-06-CVT-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,Heated Seats,The Civic Sedan offers available heated seats for the driver and front passenger. The Touring also adds heating for outboard rear passengers.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/2-Amenities/MY19-CIVIC-SEDAN-transfer-INTERIOR-Amenities-01-Heated-Seats-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,One-Touch Power Moonroof,"Catch some fresh air and let in light with the available power moonroof, which opens and closes with a single touch.",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/2-Amenities/MY19-CIVIC-SEDAN-transfer-INTERIOR-Amenities-02-Power-Moonroof-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,Remote Engine Start,"When chilly or sweltering weather strikes, use the available remote engine start to get your Civic Sedan’s cabin to a comfortable temperature before you step inside.",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/2-Amenities/MY19-CIVIC-SEDAN-transfer-INTERIOR-Amenities-03-Remote-Start-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,8-Way Power Driver’s Seat,"Getting comfy is easy in the driver’s seat with 8-way power adjustment, which includes a lower cushion that tilts up and down to get your seat position just right.",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/2-Amenities/MY19-CIVIC-SEDAN-transfer-INTERIOR-Amenities-04-Power-Driver-Seat-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,60/40 Split Fold-Down Rear Seatback,"With an available 60/40 split fold-down rear seatback and a spacious trunk, the Civic Sedan offers plenty of cargo options, from picking up groceries to setting out for a long weekend",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/2-Amenities/MY19-CIVIC-SEDAN-transfer-INTERIOR-Amenities-05-Split-Back-Seat-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,Center Console,"Everything is in reach of the driver, from the controls to the storage console that fits drinks, a tablet or a small bag.",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/2-Amenities/MY19-CIVIC-SEDAN-transfer-INTERIOR-Amenities-06-Center-Console-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,All-Season Floor Mats,All-season floor mats act as a protective layer between nature and your original carpets.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/3-Accessories/MY19-CIVIC-SEDAN-transfer-INTERIOR-Accessories-01-Floor-Mats-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,Armrest Illumination,The Armrest with illumination adds comfort for both driver and passenger.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/3-Accessories/MY19-CIVIC-SEDAN-transfer-INTERIOR-Accessories-02-Armrest-Illumination-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,Console Illumination,Bring to light the refined details of your Civic Sedan’s interior with the soft glow of console illumination.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/3-Accessories/MY19-CIVIC-SEDAN-transfer-INTERIOR-Accessories-03-Console-Illumination-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,Interior Illumination,Interior illumination provides an upscale touch to your interior with a soft glow of blue light in the driver and passenger foot wells.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/3-Accessories/MY19-CIVIC-SEDAN-transfer-INTERIOR-Accessories-04-Interior-Illumination-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,Carpet Trunk Mat,The Carpet Trunk Mat gives your trunk area a finished look while adding an important extra layer of protection.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/3-Accessories/MY19-CIVIC-SEDAN-transfer-INTERIOR-Accessories-05-Carpet-Trunk-Mat-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Exterior,Wireless Phone Charger,The Wireless Phone Charger provides a hassle-free charging zone that’s easy to use.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/3-Accessories/MY19-CIVIC-SEDAN-transfer-INTERIOR-Accessories-06-Wireless-Phone-Charger-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Inside Outstanding,"Settle in and relax. The spacious interior seats five, offers plenty of cargo space and is designed with your comfort in mind. Plus, intuitive instrument displays and an available 60/40 split fold-down rear seatback make your life easier on the go.",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Seating for Five,The Civic Sedan has seating for five and all the interior space you’ll need to pile in with your friends and turn a Sunday drive into something bigger.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Driver Information Interface,"The design-centric instrument panel features an intuitive display that’s easy to read, so you can keep your focus on the road.",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Leather-Trimmed Interior,"Civic Sedan features elegant details throughout the cabin, including leather-trimmed seats and a leather-wrapped steering wheel and shift knob.",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Electric Parking Brake,No more pulling on a brake lever. The Civic Sedan features a convenient electric parking brake that activates with the lift of a finger.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,6-Speed Manual Transmission,Becoming one with the Civic Sedan is easy once you grab the stick shift and make your way through its smooth 6-speed manual transmission.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Continuously Variable Transmission,"The continuously variable transmissions (CVT) offered in the Civic Sedan were optimized to match each available engine, for plenty of power without sacrificing fuel efficiency",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Heated Seats,The Civic Sedan offers available heated seats for the driver and front passenger. The Touring also adds heating for outboard rear passengers.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,One-Touch Power Moonroof,"Catch some fresh air and let in light with the available power moonroof, which opens and closes with a single touch.",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Remote Engine Start,"When chilly or sweltering weather strikes, use the available remote engine start to get your Civic Sedan’s cabin to a comfortable temperature before you step inside.",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,8-Way Power Driver’s Seat,"Getting comfy is easy in the driver’s seat with 8-way power adjustment, which includes a lower cushion that tilts up and down to get your seat position just right.",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,60/40 Split Fold-Down Rear Seatback,"With an available 60/40 split fold-down rear seatback and a spacious trunk, the Civic Sedan offers plenty of cargo options, from picking up groceries to setting out for a long weekend",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Center Console,"Everything is in reach of the driver, from the controls to the storage console that fits drinks, a tablet or a small bag.",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,All-Season Floor Mats,All-season floor mats act as a protective layer between nature and your original carpets.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Armrest Illumination,The Armrest with illumination adds comfort for both driver and passenger.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Console Illumination,Bring to light the refined details of your Civic Sedan’s interior with the soft glow of console illumination.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Interior Illumination,Interior illumination provides an upscale touch to your interior with a soft glow of blue light in the driver and passenger foot wells.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Carpet Trunk Mat,The Carpet Trunk Mat gives your trunk area a finished look while adding an important extra layer of protection.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Wireless Phone Charger,The Wireless Phone Charger provides a hassle-free charging zone that’s easy to use.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Interior/0-Int-Overview/MY19-CIVIC-SEDAN-transfer-INTERIOR-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Technology,check multilist view if there is any selected blade in a category,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/0-Tech-Overview/MY19-CIVIC-SEDAN-transfer-Technology-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Tech at Every Turn,Discover smart tech details everywhere you look. Find your way with the available Honda Satellite-Linked Navigation System™,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/0-Tech-Overview/MY19-CIVIC-SEDAN-transfer-Technology-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Apple CarPlay® Integration,Tap into your iPhone®,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/1-Connectivity/MY19-CIVIC-SEDAN-transfer-Technology-Connectivity-01-Apple-Carplay-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Android Auto™ Integration,Use your compatible Android™,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/1-Connectivity/MY19-CIVIC-SEDAN-transfer-Technology-Connectivity-02-Android-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Honda Satellite-Linked Navigation System™,Be your own navigator and get to wherever you want to go with the available Honda Satellite-Linked Navigation System™,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/1-Connectivity/MY19-CIVIC-SEDAN-transfer-Technology-Connectivity-03-Navigation-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,HondaLink®,"Connecting your compatible mobile device is seamless with HondaLink®, making it easy to stream music, receive vehicle notifications, and even schedule service appointments.",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/1-Connectivity/MY19-CIVIC-SEDAN-transfer-Technology-Connectivity-04-HondaLink-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,10-Speaker Premium Audio System,A thrilling drive deserves a gripping soundtrack. The available premium audio system delivers 450 watts through 10 speakers perfectly tuned for the Civic Sedan interior.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/2-Audio/MY19-CIVIC-SEDAN-transfer-Technology-Audio-01-Overhead-Speaker-Diagram-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Connected Audio,"Listen to your music, talk shows, audio books and news with available SiriusXM®",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/2-Audio/MY19-CIVIC-SEDAN-transfer-Technology-Audio-02-Menu-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Multi-Angle Rearview Camera,Get a better view of what’s behind you with a multi-angle rearview camera,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/3-Peace-of-Mind/MY19-CIVIC-SEDAN-transfer-Technology-Peace-of-Mind-01-Back-Up-Camera-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Interior,Honda LaneWatch™,With Honda LaneWatch™,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/3-Peace-of-Mind/MY19-CIVIC-SEDAN-transfer-Technology-Peace-of-Mind-02-Lanewatch-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Technology,Tech at Every Turn,Discover smart tech details everywhere you look. Find your way with the available Honda Satellite-Linked Navigation System™,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/0-Tech-Overview/MY19-CIVIC-SEDAN-transfer-Technology-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Technology,Apple CarPlay® Integration,Tap into your iPhone®,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/0-Tech-Overview/MY19-CIVIC-SEDAN-transfer-Technology-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Technology,Android Auto™ Integration,Use your compatible Android™,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/0-Tech-Overview/MY19-CIVIC-SEDAN-transfer-Technology-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Technology,Honda Satellite-Linked Navigation System™,Be your own navigator and get to wherever you want to go with the available Honda Satellite-Linked Navigation System™,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/0-Tech-Overview/MY19-CIVIC-SEDAN-transfer-Technology-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Technology,HondaLink®,"Connecting your compatible mobile device is seamless with HondaLink®, making it easy to stream music, receive vehicle notifications, and even schedule service appointments.",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/0-Tech-Overview/MY19-CIVIC-SEDAN-transfer-Technology-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Technology,10-Speaker Premium Audio System,A thrilling drive deserves a gripping soundtrack. The available premium audio system delivers 450 watts through 10 speakers perfectly tuned for the Civic Sedan interior.,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/0-Tech-Overview/MY19-CIVIC-SEDAN-transfer-Technology-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Technology,Connected Audio,"Listen to your music, talk shows, audio books and news with available SiriusXM®",https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/0-Tech-Overview/MY19-CIVIC-SEDAN-transfer-Technology-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Technology,Multi-Angle Rearview Camera,Get a better view of what’s behind you with a multi-angle rearview camera,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/0-Tech-Overview/MY19-CIVIC-SEDAN-transfer-Technology-Overview-1400-2x.jpg
2019,Honda,CIVIC SEDAN,Technology,Honda LaneWatch™,With Honda LaneWatch™,https://automobiles.honda.com/-/media/Honda-Automobiles/Vehicles/2019/Civic-Sedan/00-NEW-VLP/Technology/0-Tech-Overview/MY19-CIVIC-SEDAN-transfer-Technology-Overview-1400-2x.jpg
